4.31585389e+09	-25.6052731	-54.1586718	0.03071106	-0.04251726
4.31585403e+09	-25.6077521	-54.108452	0.03073954	-0.0424782
4.31585417e+09	-25.6118934	-54.2167104	0.03064461	-0.04251593
4.31585431e+09	-25.6221548	-54.2545178	0.0305804	-0.04248592
4.31585446e+09	-25.5984099	-54.1864408	0.03071471	-0.04256576
4.3158546e+09	-25.5929019	-54.1564549	0.03075648	-0.04257667
4.31585474e+09	-25.6134738	-54.2204231	0.03063628	-0.04251018
4.31585489e+09	-25.5960381	-54.1118657	0.03077849	-0.04253736
4.31585503e+09	-25.5941661	-54.2057585	0.03071536	-0.04259692
4.31585517e+09	-25.6256072	-54.3413235	0.03050387	-0.0425153
4.31585532e+09	-25.6054746	-54.0992297	0.03075444	-0.04248439
4.31585546e+09	-25.6247127	-54.2198223	0.03059711	-0.04245489
4.3158556e+09	-25.6104248	-54.2679648	0.03061174	-0.04255052
4.31585575e+09	-25.6077992	-54.3184892	0.03058345	-0.04259037
4.31585589e+09	-25.6218245	-54.19731	0.03062397	-0.04245698
4.31585603e+09	-25.6110072	-54.1331577	0.03070971	-0.04247553
4.31585617e+09	-25.6087381	-54.2260241	0.03064883	-0.04253636
4.31585632e+09	-25.6408792	-54.2176376	0.03054183	-0.04237478
4.31585646e+09	-25.6138084	-54.3420153	0.03054482	-0.04257346
4.3158566e+09	-25.5978167	-54.2569213	0.03066442	-0.04260642
4.31585675e+09	-25.6034357	-54.3606016	0.03056749	-0.04263425
4.31585689e+09	-25.5863593	-54.3172598	0.03065995	-0.04269497
4.31585703e+09	-25.6092822	-54.3977521	0.03051929	-0.04262536
4.31585718e+09	-25.5908886	-54.4208562	0.03056676	-0.04272805
4.31585732e+09	-25.5980631	-54.3995852	0.03055737	-0.04268143
4.31585746e+09	-25.6046852	-54.3034883	0.03060557	-0.04259763
4.31585761e+09	-25.6033888	-54.3747179	0.03055715	-0.04264201
4.31585775e+09	-25.6141055	-54.3824149	0.03051375	-0.04259353
4.31585789e+09	-25.6230098	-54.4940138	0.03039955	-0.04260918
4.31585803e+09	-25.5970268	-54.3161427	0.03062315	-0.04264197
4.31585818e+09	-25.6064122	-54.4237032	0.03051006	-0.04265327
4.31585832e+09	-25.6163798	-54.3755811	0.03051084	-0.04257874
4.31585846e+09	-25.6039491	-54.4162	0.0305243	-0.04266137
4.31585861e+09	-25.6028284	-54.3847288	0.03055167	-0.0426501
4.31585875e+09	-25.6120118	-54.5398845	0.0304039	-0.04268752
